Dataset,Group,Model,Category,TNNT-Category,Entity,COR,INC,PAR,SPU,MIS,IGN
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the civilians who escape",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","crowds",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Volunteers",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","HRW",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","its network",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the Syrian state",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","U.S. , German , and Canadian companies",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","European Union",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","2nd Battalion",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","partner nation",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Military forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","OIR",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","his fellow fighters",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","About 30 , 000 Iraqi security force personnel",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the U.S. - led",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the victims ’ families and friends",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the Iraqi government",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","musicians and other artists",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Iraqis",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","ground forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the moderate opposition",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the families",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","USS Mahan",0,1,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","graduate doctors",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the two nations",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the teams",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Interfaith Conference",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","member states",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","people",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","our men and women in uniform",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","international forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","new commands",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the Iraqis",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","40 , 000 civilians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the Syrian opposition",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","other international players",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Egypt",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the World Monuments Fund",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","SBAH",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","two Moroccans",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","The squadron",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Jordanian factories",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Religious Minorities",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","700 employees",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Our",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","a news conference",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","local , legitimate ground forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Popular Mobilization Forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Human Rights Watch",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","members",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","coalition counterparts",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","ISIL tactical units",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the people of Turkey",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Young men",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Al Karabla",0,0,0,1,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","The ministers",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","users",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","our coalition partners",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the government of Iraq",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Shiite",0,1,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the UK",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the campaign group",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Eurobird",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","armed forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Al Salem",0,0,0,1,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the hospital lab",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","our Syrian partners",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Justice",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the two leaders",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Future",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","religious and civic leaders",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","a terrorist organization",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","U.S. service members",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","children",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","foreign terrorist fighters",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","ISIL Terrorists",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","The UK",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","group of Syrians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the 507th Air Refueling Wing",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","United Nations",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Turkey ’ s democratically elected government",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Computer Society",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","US",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the authorities",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","male civilians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","mortar teams",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","civil society activists",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the smuggling networks",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","other terrorists",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","mourners",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the moderate Syrian Opposition",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","other users",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","aspiring dentists",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","civilians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","local and provincial councils",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","opposition forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","al - Qaeda in Iraq",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","our partners",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Jordanians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Operation Inherent",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","businesses",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Global Coalition",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","a large contingent of the wing",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Nilesat",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","its partners in the international community",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","a team of Iraqi preservationists",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","a 63 nation coalition",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the country",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","pro - Assad forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","United Kingdom",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","NATO",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Defense",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","our allies",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","people from all communities in both Iraq and Syria",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","national and provincial Iraqi officials",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Iraqi officials",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","The nation",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Interior Ministry",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","operations teams",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","The Yazidi community",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the fund",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Yazidi Book",0,0,0,1,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","a group",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","suspected IS fighters",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","enthusiasts",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the tribunal",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","OFAC",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Coalition foreign ministers",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","religious minorities",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","family and friends of the victims",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Syrian civilians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Minister",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","vulnerable people",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Victorious",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","musicians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","State",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","these total force Airmen",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Hamrin",0,0,0,1,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the Asad regime",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Central Asia",0,0,0,1,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","citizens from Jordan and Iraq",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","foreign terrorist fighter network",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Kurdistan Regional",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Hezbollah",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","aspiring teachers , doctors and dentists",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Brandbergen Mosque",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","its backers",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Tharthar Barrage",0,1,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","scores of others",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","their supporters",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Karrada",0,1,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","insurgents",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Reuters",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","coalition",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","six men",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Assad ’ s regime",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","senior Iraqi officials",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","repressive regimes",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Syrian opposition forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Bahrain",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","a group of professional businessmen",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","all those wounded",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the prosecution",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the enemy",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","a young group of Syrian men and women",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","all the parties",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","companies",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Manama Dialogue",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Security",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","militants",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","The U.S. government",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","aid workers",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Damascus",0,1,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Sunni",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","regime",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Coalition military forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","senior officials of the EU",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Donors",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Joint and Coalition partners",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the ISIL terrorist group",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Iran",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","NAVCENT",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","others",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","international donors",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","3rd Battalion , 321st Field Artillery Regiment",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Mujahideen Shura Council",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","five ISIL tactical units",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","National Coalition",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","innocent people",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","EU",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the terrorist group",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the navy",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","The International Community",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","SAC",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","developers , proliferators and users",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","maintenance group",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the counter - ISIL coalition",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","State Antony Blinken",0,0,0,1,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","enemy fighters",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","businessmen",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Ishtar Gate",0,0,0,1,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the coalition forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the wider international community",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","innocent civilians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the U.S.",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","their wives and children",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","120 Iraqi soldiers",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","group of 116 participants",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Damascus University",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","U.S. companies",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the terrorist group ISIL",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the two men",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","this terrorist group",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","hundreds of people",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","government forces",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","The enemy",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","operations group",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Islamic Association",0,0,1,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","70 civilians",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Kurdish fighters",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","EU leaders",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Operation Inherent Resolve",1,0,0,0,0,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the government",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","the residents of Camp Hurriya",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Elite troops",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","Camp Hurriya residents",0,0,0,0,1,0
"re3d","nl5","nltk_model","ORGANIZATION","tnnt:Organisation","painters",0,0,0,0,1,0
