Dataset,Group,Model,Category,TNNT-Category,Entity,COR,INC,PAR,SPU,MIS,IGN
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","People ' s Bank of China",0,0,1,0,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","Purchase Stock",0,0,0,1,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","ERISA",1,0,0,0,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","Deposit Account",0,0,0,1,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","Equity Transfer Contract",0,0,0,1,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","Bank for Borrower",0,0,1,0,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","ASHFORD HOSPITALITY SERVICING LLC",0,0,0,0,1,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","Master Ventures",0,0,0,1,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","All Bank",0,0,1,0,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","Borrower Company",0,0,0,1,0,0
"SEC_Filings","ss4","flair_fast_model","ORG","tnnt:Organisation","Auxiliary Buildings",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","SILICIUM DE PROVENCE SAS",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Letter of Credit",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Availability",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Utilities",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","chattel paper",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","g Successors and Assigns",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower '",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Newport News Treatment Plant",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Agent",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Moody",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bizexpress Limited",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Credit Extension",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Security for the Loan",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Assignment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","The Parties hereto shall",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","REOC",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Headings",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Virginia general partnership",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","IRREVOCABLY",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","BIG Center",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","SVB",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower owes Bank",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","COSTS",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","a. Repair",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the "" Borrower Company """,0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","GAAP",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower",0,1,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the People ' s Republic of China",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Other Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Pier IX",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Confidential Information",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","USD",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","ARTICLE IX DEFAULTS AND REMEDIES Section 9. 1",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Hereinafter",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","SVP GOLD HILL",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Business Locations",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Capital Contributions",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","DOMINION TERMINAL ASSOCIATES",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Power of Attorney",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","DOCSTART Subordinated Loan Agreement Silicium de Provence SAS",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","g Inter company Indebtedness",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Communications",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Amortization Date",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Liens",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","State",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bank for Borrower ' s",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Parent Company Guaranty",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Trustee",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Loan Amount for such Equipment Advance",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","REPRESENTATIONS OF SERVICER",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Obligations",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Funding Date",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Delaware corporation",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Pension Benefit Guaranty Corporation",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","bank",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Maturity Date",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","GOLD HILL VENTURE LENDING",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","a Borrower Related Party",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower ' s or any Subsidiary '",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","CONFLICTS",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Final Payment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Lenovo",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Delaware",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Used Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Perfection Certificate",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Silicon Valley Bank",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","svb",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","VP",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Register",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Loan Document",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Contingent Obligation",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","IL Subsidiary",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Parent Company",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Worksoft",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bizexperss",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","silo",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Account Number _",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Vringo ,",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Controller of Borrower",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Borrower Company",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bonds",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Accepted Loan Servicing Practices",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Articles and Sections of this Loan Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower or Guarantor",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Newton Executive Park",0,1,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Equipment Advance",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Accounting Principles Board",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Shanghai Solutions",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","The Wall Street Journal",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bondholders",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","ASHFORD VENTURE I",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Credit Extensions",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Prudential Investment Management",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Mobile Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","EVERGREEN SOLAR",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the general affairs",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","PRIOR",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bank , Bank",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","FURTHER ASSURANCE",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","REPORTS",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Agent ' s and Lenders '",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Commonwealth of Massachusetts",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the New Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Ashford Hospitality Finance",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Airland International Limited Bizexpress Limited",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Pollution Control Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Board of Arbitration",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Stock Options",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Investment",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","REIT Operating LP",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Treasury",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","UNION BANK OF CALIFORNIA",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Lenovo AsiaInfo Technologies",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Evergreen Solar Inc.",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Chief Financial Officer",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","herein",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Limitation of Liability",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Wachovia Bank",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","PIM",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","The Treasury Note Maturity",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","SUBSIDIARY",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","LLP",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Books",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bank are Bank Expenses",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","INDEMNITY",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the "" Company """,0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","VARIATION",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Transfers",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","U of the Federal Reserve Board of Governors",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Party",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Shanghai Solutions Software Co",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Credit Extension",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower ' s",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Insolvency Proceedings",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Milestone Event No",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","LOAN 4 3",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Insolvency Proceeding",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Revolving Loan Amount",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Interim Payment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Facilities",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Financial Accounting Standards Board",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","PRISA III Fund LP",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Financed Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","a Letter of Credit",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Article",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Remedies Cumulative",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Funding Date for each Equipment Advance",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Term Loan",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","TERMINAL ASSOCIATES",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Original Stated Cost",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","SILICON VALLEY BANK",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Indenture",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Person ' s Board of Directors",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bank Expenses",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Company",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","CROCS",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Further Assurances",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Term Loan",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","FINANCED EQUIPMENT",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bizexpress",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","New Equipment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Control Agreement",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","AGENT",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","IBAN",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Worksoft Creative Software Technology Ltd.",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Pension Contributions",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Hong Kong International Arbitration Center",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower ' s Board",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Collateral",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","ELIGIBLE EQUIPMENT",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","ISSUER",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","PAYMENTS",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Lenders ' Liens",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","INC",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Control Stations",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","MODIFICATIONS",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Bond",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Equipment Advances",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","VRINGO",1,0,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Affiliates",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Funding Date of the Equipment Advance Loan",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Tranche A Shares",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Lenders '",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Loan Amount",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","riemerlaw",0,0,0,0,1,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Stipulated Loss Value",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Hong Kong International Arbitration Center",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","d. Flat",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Federal Reserve System",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","PAGE PENINSULA PORTS AUTHORITY OF VIRGINIA",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Century Yard",0,1,0,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Project",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","PENINSULA PORTS AUTHORITY OF VIRGINIA",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Each Party",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Registered Organization",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Issuer",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Control",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","NOTICES",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","k Liens",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Tranche B Cash Payment",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower Equity Interest",0,0,0,1,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","the Investor and Ashford",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Pittston Terminal '",0,0,1,0,0,0
"SEC_Filings","gs18","spacy_sm_model","ORG","tnnt:Organisation","Borrower to Lender",0,0,0,1,0,0
